,object id,city,district,sub district key,street,year,month,hour of day,weekday,category,accident type,accident type 2,light situation,bike involved,car involved,pedestrian involved,motor bike involved,big track involved,other vehicle involved,road condition
12232,201535,11,11,11030619,Fennpfuhl Ost,2019,11,13,7,3,2,6,0,0,1,0,0,0,0,0
12233,201536,11,3,3061227,Humannplatz,2019,11,14,6,3,2,6,0,0,1,0,0,0,0,0
12234,201537,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,11,14,6,3,2,2,0,0,0,0,1,0,1,0
12235,201538,11,3,3050925,Komponistenviertel Weißensee,2019,11,12,7,3,0,5,0,0,1,0,0,0,0,0
12236,201539,11,7,7060604,Marienfelde Süd,2019,11,12,7,3,3,6,0,1,1,0,0,0,0,0
12237,201540,11,11,11030721,Rüdigerstraße,2019,11,22,7,3,0,2,2,1,1,0,0,0,0,0
12238,201541,11,7,7040401,Neu-Tempelhof,2019,11,12,6,3,6,7,0,0,1,1,0,0,0,0
12239,201542,11,10,10010311,Landsberger Tor,2019,11,20,7,2,6,4,2,0,1,1,0,0,0,0
12240,201543,11,4,4030620,Alt-Lietzow,2019,11,14,6,3,0,7,0,1,1,0,0,0,0,0
12241,201544,11,1,1033101,Soldiner Straße,2019,11,19,7,3,0,5,2,0,1,0,0,0,0,0
12242,201545,11,6,6020409,Königsberger Straße,2019,11,20,7,2,4,6,2,0,1,0,0,0,0,0
12243,201546,11,1,1022102,Beusselkiez,2019,11,13,6,2,0,6,0,0,1,0,1,0,0,0
12244,201547,11,10,10020413,Gut Hellersdorf,2019,11,19,7,3,0,1,2,0,0,0,1,0,0,0
12245,201548,11,12,12301203,Wittenau Süd,2019,11,10,7,3,2,6,0,0,1,0,0,0,0,0
12246,201549,11,4,4030415,Schloßgarten,2019,11,10,7,3,5,2,0,0,1,0,0,0,0,0
12247,201550,11,11,11020411,Malchower Weg,2019,11,13,6,3,6,7,0,0,1,1,0,0,0,0
12248,201551,11,1,1011303,Alexanderplatzviertel,2019,11,13,6,2,0,2,0,1,1,0,0,0,0,0
12249,201552,11,8,8010211,Flughafenstraße,2019,11,7,7,3,0,1,2,1,0,0,0,0,0,0
12250,201553,11,11,11020412,Hauptstraße,2019,11,2,7,3,9,1,2,0,1,0,0,0,0,1
12251,201554,11,1,1033101,Soldiner Straße,2019,11,12,6,3,0,2,0,1,1,0,0,0,0,0
12252,201555,11,4,4041241,Breite Straße,2019,11,12,6,3,1,5,0,1,1,0,0,0,0,0
12253,201556,11,12,12302110,Dannenwalder Weg,2019,11,9,6,3,5,3,0,1,1,0,0,0,0,1
12254,201557,11,8,8020622,Parchimer Allee,2019,11,17,6,3,6,2,2,0,1,1,0,0,0,0
12255,201558,11,1,1033203,Humboldthain Nordwest,2019,11,12,6,3,3,6,0,0,1,0,1,0,0,0
12256,201559,11,12,12214527,Alt-Tegel,2019,11,21,6,3,5,3,2,0,1,0,0,0,0,0
12257,201560,11,1,1033102,Gesundbrunnen,2019,11,20,6,3,6,7,2,0,1,1,0,0,0,0
12258,201561,11,1,1011305,Heine-Viertel West,2019,11,10,6,3,5,5,0,1,0,0,0,0,1,0
12259,201562,11,5,5010339,Freiheit,2019,11,10,6,3,5,7,0,0,1,0,1,0,0,0
12260,201563,11,8,8020619,Buschkrugallee Nord,2019,11,19,6,3,5,2,2,0,1,0,0,0,0,0
12261,201564,11,2,2020205,Chamissokiez,2019,11,23,6,3,0,7,2,1,0,0,0,0,0,0
12262,201565,11,6,6040809,Thielallee,2019,11,19,6,2,1,7,2,0,1,0,0,0,0,1
12263,201566,11,3,3071536,Teutoburger Platz,2019,11,9,6,3,1,5,0,1,1,0,0,0,0,0
12264,201567,11,4,4041137,Flinsberger Platz,2019,11,19,6,3,3,5,2,0,1,0,1,0,0,1
12265,201568,11,5,5020417,Staakener Straße,2019,11,10,6,2,0,7,0,0,1,0,0,0,1,0
12266,201569,11,1,1011202,Unter den Linden Nord,2019,11,18,6,3,5,2,2,1,1,0,0,0,0,0
12267,201570,11,2,2040701,Andreasviertel,2019,11,18,6,3,1,5,2,1,1,0,0,0,1,1
12268,201571,11,9,9010301,Baumschulenstraße,2019,11,8,6,3,2,6,0,0,1,0,0,0,0,0
12269,201572,11,1,1022206,Lüneburger Straße,2019,11,8,6,3,5,2,0,0,1,0,0,0,0,0
12270,201573,11,3,3050925,Komponistenviertel Weißensee,2019,11,18,6,3,0,5,2,0,1,0,0,0,0,0
12271,201574,11,11,11030618,Fennpfuhl West,2019,11,6,6,3,0,6,1,0,1,0,1,0,0,0
12272,201575,11,3,3061131,Falkplatz,2019,11,17,6,3,2,6,2,0,1,0,0,0,0,0
12273,201576,11,3,3061126,Arnimplatz,2019,11,17,6,3,1,5,2,1,1,0,0,0,0,0
12274,201577,11,3,3050924,Behaimstraße,2019,11,8,6,3,6,7,0,1,0,1,0,0,0,0
12275,201578,11,5,5010339,Freiheit,2019,11,6,6,2,6,4,2,0,1,1,0,0,0,0
12276,201579,11,8,8041035,Blumenviertel,2019,11,17,6,3,2,6,2,0,1,0,0,0,0,1
12277,201580,11,5,5020625,Borkumer Straße,2019,11,17,6,2,0,1,2,1,0,0,0,0,0,0
12278,201581,11,1,1022103,Westhafen,2019,11,8,6,3,3,6,0,0,1,0,0,1,0,0
12279,201582,11,5,5020522,Pillnitzer Weg,2019,11,5,6,2,6,4,2,0,0,1,0,0,1,0
12280,201583,11,9,9010402,Johannisthal Ost,2019,11,17,6,3,0,7,2,1,0,0,0,0,0,0
12281,201584,11,9,9020702,Adlershof Ost,2019,11,17,6,3,6,7,2,0,1,1,0,0,0,0
12282,201585,11,10,10020413,Gut Hellersdorf,2019,11,7,6,2,5,3,1,1,1,0,0,0,0,0
12283,201586,11,10,10030724,Oberfeldstraße,2019,11,17,6,3,0,5,2,0,1,0,0,0,0,0
12284,201587,11,7,7060604,Marienfelde Süd,2019,11,16,5,3,6,2,1,0,0,1,0,0,1,0
12285,201588,11,6,6020411,Schütte-Lanz-Straße,2019,11,11,6,3,5,3,0,0,1,0,0,0,0,1
12286,201589,11,9,9030901,Dorf Altglienicke,2019,11,10,6,3,8,7,0,0,1,0,0,0,0,1
12287,201590,11,4,4030931,Breitscheidplatz,2019,11,19,5,3,6,7,2,0,0,1,0,0,1,0
12288,201591,11,12,12103117,Letteplatz,2019,11,7,5,3,3,6,2,0,1,0,0,0,0,0
12289,201592,11,2,2030401,Reichenberger Straße,2019,11,16,6,3,1,5,1,1,1,0,0,0,0,0
12290,201593,11,10,10040932,Alt-Mahlsdorf,2019,11,15,6,3,1,5,1,0,1,0,0,0,0,0
12291,201594,11,12,12231102,Frohnau,2019,11,7,5,3,5,3,0,1,1,0,0,0,0,0
12292,201595,11,6,6020410,Oberhofer Platz,2019,11,9,5,3,6,2,0,0,1,1,0,0,0,0
12293,201596,11,4,4030620,Alt-Lietzow,2019,11,15,6,3,5,2,0,0,1,0,0,0,1,0
12294,201597,11,7,7040401,Neu-Tempelhof,2019,11,13,6,3,0,6,0,1,1,0,0,0,0,0
12295,201598,11,4,4030518,Tegeler Weg,2019,11,1,5,3,5,2,2,0,1,0,0,1,0,0
12296,201599,11,9,9020802,Köllnische Vorstadt,2019,11,19,5,3,4,6,2,0,1,0,0,0,0,0
12297,201600,11,11,11010310,Mühlengrund,2019,11,13,6,3,6,4,0,0,1,1,0,0,0,0
12298,201601,11,2,2050602,Samariterviertel,2019,11,9,6,3,5,2,0,1,1,0,0,0,0,1
12299,201602,11,11,11020412,Hauptstraße,2019,11,9,6,3,5,2,0,0,1,0,0,0,0,0
12300,201603,11,10,10020517,Adele-Sandrock-Straße,2019,11,19,5,2,1,5,2,0,1,0,0,0,1,0
12301,201604,11,11,11010310,Mühlengrund,2019,11,18,5,2,6,4,2,0,0,1,0,0,1,0
12302,201605,11,3,3061227,Humannplatz,2019,11,9,6,3,5,3,0,0,1,0,0,0,0,0
12303,201606,11,10,10040931,Mahlsdorf Nord,2019,11,13,6,3,5,3,0,0,1,0,0,0,0,0
12304,201607,11,1,1044201,Reinickendorfer Straße,2019,11,17,5,3,2,6,2,0,1,0,0,0,0,0
12305,201608,11,10,10020413,Gut Hellersdorf,2019,11,15,5,3,5,3,0,1,1,0,0,0,0,0
12306,201609,11,1,1033203,Humboldthain Nordwest,2019,11,8,6,3,2,6,0,0,1,0,1,0,0,1
12307,201610,11,2,2050804,Stralauer Halbinsel,2019,11,7,6,3,0,6,1,0,1,0,1,0,0,1
12308,201611,11,7,7040403,Manteuffelstraße,2019,11,15,5,3,5,2,0,1,1,0,0,0,0,0
12309,201612,11,3,3061227,Humannplatz,2019,11,12,6,3,5,3,0,0,1,0,0,0,0,0
12310,201613,11,8,8041037,Alt-Rudow,2019,11,12,5,2,5,2,0,1,1,0,0,0,0,0
12311,201614,11,1,1044201,Reinickendorfer Straße,2019,11,6,6,3,2,6,2,0,1,0,0,0,0,1
12312,201615,11,10,10020414,Helle Mitte,2019,11,7,6,2,6,2,2,0,1,1,0,0,0,1
12313,201616,11,7,7070701,Kettinger Straße/Schillerstraße,2019,11,12,5,2,1,7,0,0,1,0,0,0,0,0
12314,201617,11,4,4030929,Hindemithplatz,2019,11,12,5,3,2,6,0,0,1,0,0,0,0,0
12315,201618,11,1,1022103,Westhafen,2019,11,5,6,3,5,2,2,1,0,0,0,1,0,1
12316,201619,11,8,8010404,Rixdorf,2019,11,5,6,3,6,2,2,0,1,1,0,0,0,1
12317,201620,11,10,10010207,Marzahner Promenade,2019,11,11,5,3,3,6,0,0,1,0,0,0,1,0
12318,201621,11,1,1011304,Karl-Marx-Allee,2019,11,10,5,3,5,7,0,1,1,0,0,0,0,0
12319,201622,11,9,9041301,Kietzer Feld/Nachtheide,2019,11,12,6,2,4,6,0,0,1,0,0,0,0,1
12320,201623,11,9,9041501,Altstadt Kietz,2019,11,11,6,3,2,6,0,0,1,0,0,0,0,1
12321,201624,11,6,6030609,Augustaplatz,2019,11,15,5,3,2,6,0,0,1,0,1,0,0,0
12322,201625,11,5,5020417,Staakener Straße,2019,11,11,6,3,1,5,0,1,0,0,0,0,1,1
12323,201626,11,1,1022201,Stephankiez,2019,11,14,5,3,5,2,0,1,1,0,0,0,0,0
12324,201627,11,11,11030721,Rüdigerstraße,2019,11,13,5,3,5,2,0,1,1,0,0,0,0,0
12325,201628,11,1,1011305,Heine-Viertel West,2019,11,11,6,3,3,5,0,1,1,0,0,0,0,0
12326,201629,11,11,11010308,Zingster Straße Ost,2019,11,13,5,3,6,4,0,0,1,1,0,0,0,0
12327,201630,11,7,7030303,Grazer Platz,2019,11,19,6,3,0,7,2,0,0,0,0,0,1,1
12328,201631,11,1,1033203,Humboldthain Nordwest,2019,11,22,5,3,5,2,2,0,1,0,1,0,0,0
12329,201632,11,11,11030720,Herzbergstraße,2019,11,19,5,3,3,6,2,1,0,0,0,0,1,0
12330,201633,11,8,8010404,Rixdorf,2019,11,14,5,3,5,2,0,1,1,0,0,0,0,0
12331,201634,11,5,5030833,Motardstraße,2019,11,17,5,3,2,6,2,0,1,0,0,0,0,1
12332,201635,11,12,12224230,Heiligensee,2019,11,10,5,3,5,3,0,0,1,0,0,0,0,0
12333,201636,11,12,12304314,Ziekowstraße/Freie Scholle,2019,11,17,5,2,6,2,2,0,1,1,0,0,0,1
12334,201637,11,4,4010102,Plötzensee,2019,11,17,5,2,5,2,2,0,1,0,1,0,0,1
12335,201638,11,10,10010308,Marzahner Chaussee,2019,11,17,5,3,2,6,2,0,1,0,0,0,0,1
12336,201639,11,10,10010310,Alt-Marzahn,2019,11,17,5,3,6,2,2,0,1,1,0,0,0,1
12337,201640,11,7,7020201,Bayerischer Platz,2019,11,16,5,3,2,6,2,0,1,0,0,0,0,1
12338,201641,11,11,11041027,Tierpark,2019,11,19,5,3,6,3,2,0,1,1,0,0,0,0
12339,201642,11,8,8010301,Reuterkiez,2019,11,9,5,3,5,3,0,0,1,0,1,0,0,0
12340,201643,11,3,3030406,Alt-Karow,2019,11,16,5,3,1,5,2,1,1,0,0,0,1,1
12341,201644,11,1,1011303,Alexanderplatzviertel,2019,11,17,5,3,6,4,2,0,1,1,0,0,0,1
12342,201645,11,4,4030827,Karl-August-Platz,2019,11,16,5,3,6,2,2,0,1,1,0,0,0,1
12343,201646,11,9,9031101,Grünau,2019,11,8,5,3,5,3,0,0,1,0,1,0,0,0
12344,201647,11,7,7010101,Wittenbergplatz/Viktoria-Luise-Platz,2019,11,16,5,2,6,4,2,0,1,1,0,0,0,1
12345,201648,11,7,7050505,Hundsteinweg,2019,11,9,5,2,1,7,0,0,1,0,0,0,1,0
12346,201649,11,1,1033202,Humboldthain Süd,2019,11,16,5,3,5,2,2,1,1,0,0,0,0,1
12347,201650,11,1,1011203,Unter den Linden Süd,2019,11,16,5,3,5,2,1,0,1,0,0,0,1,1
12348,201651,11,2,2010103,Moritzplatz,2019,11,6,5,3,5,5,2,1,0,0,0,0,1,0
12349,201652,11,12,12103116,Hausotterplatz,2019,11,15,5,3,6,4,1,0,1,1,0,0,0,1
12350,201653,11,12,12301205,Waidmannslust,2019,11,15,5,3,6,4,0,0,1,1,0,0,0,1
12351,201654,11,3,3061434,Anton-Saefkow-Park,2019,11,15,5,3,5,2,1,1,0,0,0,0,1,0
12352,201655,11,9,9010402,Johannisthal Ost,2019,11,9,5,3,6,2,0,0,1,1,0,0,0,0
12353,201656,11,6,6040810,Dahlem,2019,11,15,5,3,6,4,1,0,0,1,0,0,1,1
12354,201657,11,9,9051702,Bölschestraße,2019,11,14,5,3,0,1,0,1,0,0,0,0,0,1
12355,201658,11,12,12231101,Hermsdorf,2019,11,9,5,3,5,3,0,1,1,0,0,0,0,0
12356,201659,11,6,6010206,Stadtpark,2019,11,14,5,2,0,7,0,0,1,0,0,0,0,1
12357,201660,11,1,1011302,Oranienburger Straße,2019,11,1,5,3,0,1,2,0,0,0,0,0,1,0
12358,201661,11,1,1022201,Stephankiez,2019,11,12,5,3,6,4,0,0,1,1,0,0,0,1
12359,201662,11,6,6030609,Augustaplatz,2019,11,12,5,2,6,2,0,0,1,1,0,0,0,0
12360,201663,11,1,2030302,Lausitzer Platz,2019,11,0,5,3,0,1,2,1,0,0,0,0,0,1
12361,201664,11,2,2010102,Mehringplatz,2019,11,20,4,3,6,4,2,0,1,1,0,0,0,0
12362,201665,11,1,1011303,Alexanderplatzviertel,2019,11,12,5,2,3,6,0,1,0,0,0,0,1,0
12363,201666,11,3,3020210,Herthaplatz,2019,11,12,5,3,5,3,0,0,1,0,0,0,1,0
12364,201667,11,9,9051901,Dammvorstadt,2019,11,17,4,3,0,5,2,0,1,1,0,0,1,1
12365,201668,11,8,8010115,Hasenheide,2019,11,7,4,3,5,3,1,1,0,0,0,0,1,0
12366,201669,11,4,4030827,Karl-August-Platz,2019,11,10,5,3,6,4,0,0,1,1,0,0,0,0
12367,201670,11,12,12302212,Rollbergesiedlung,2019,11,11,5,3,1,5,0,0,1,0,0,0,0,1
12368,201671,11,4,4030623,Ernst-Reuter-Platz,2019,11,9,5,3,5,2,0,1,1,0,0,0,0,0
12369,201672,11,2,2030302,Lausitzer Platz,2019,11,20,4,3,6,4,2,0,1,1,0,0,0,0
12370,201673,11,2,2030301,Oranienplatz,2019,11,9,5,3,5,3,0,1,1,0,0,0,0,0
12371,201674,11,9,9020701,Adlershof West,2019,11,19,4,3,5,3,2,1,1,0,0,0,0,0
12372,201675,11,6,6010207,Mittelstraße,2019,11,8,5,3,2,2,0,1,1,0,0,0,0,0
12373,201676,11,2,2010102,Mehringplatz,2019,11,22,5,3,5,3,2,1,1,0,0,0,0,1
12374,201677,11,4,4051656,Hildegardstraße,2019,11,18,4,3,5,2,2,1,1,0,0,0,0,0
12375,201678,11,10,10040931,Mahlsdorf Nord,2019,11,20,5,3,5,2,2,0,1,0,0,0,0,1
12376,201679,11,2,2050804,Stralauer Halbinsel,2019,11,18,5,3,2,6,2,0,1,0,0,0,0,1
12377,201680,11,1,1033201,Brunnenstraße,2019,11,20,5,3,6,2,2,0,1,1,0,0,0,1
12378,201681,11,2,2010103,Moritzplatz,2019,11,18,4,3,5,2,2,1,1,0,0,0,0,0
12379,201682,11,12,12103115,Breitkopfbecken,2019,11,18,4,2,6,4,2,0,1,1,0,0,0,0
12380,201683,11,1,1044203,Leopoldplatz,2019,11,19,5,2,1,1,2,0,1,0,0,1,0,1
12381,201684,11,12,12231102,Frohnau,2019,11,19,5,2,1,5,2,1,1,0,0,0,0,1
12382,201685,11,2,2030401,Reichenberger Straße,2019,11,14,4,3,5,3,0,0,1,0,0,0,0,0
12383,201686,11,4,4020310,Park Ruhwald,2019,12,22,4,3,4,1,2,0,1,0,0,1,0,0
12384,201687,11,2,2030301,Oranienplatz,2019,12,22,4,3,5,2,2,0,1,0,1,0,0,0
12385,201688,11,8,8041035,Blumenviertel,2019,12,21,4,3,1,1,2,0,1,0,0,0,0,0
12386,201689,11,2,2050801,Traveplatz,2019,12,12,4,2,1,1,0,1,1,0,0,0,0,1
12387,201690,11,1,1022104,Emdener Straße,2019,12,11,4,3,2,6,0,0,1,0,0,0,0,0
12388,201691,11,8,8010405,Hertzbergplatz,2019,12,9,4,3,1,5,0,1,1,0,0,0,1,0
12389,201692,11,4,4051448,Schaperstraße,2019,12,9,4,3,2,2,0,1,1,0,0,0,0,1
12390,201693,11,11,10010203,Gewerbegebiet Bitterfelder Straße,2019,12,9,4,3,5,2,0,1,1,0,0,0,0,0
12391,201694,11,4,4041240,Messelpark,2019,12,9,4,3,5,3,0,1,1,0,0,0,0,1
12392,201695,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,12,9,4,2,6,4,0,0,1,1,0,0,0,0
12393,201696,11,1,1011203,Unter den Linden Süd,2019,12,9,4,3,1,5,0,1,1,0,0,0,1,0
12394,201697,11,9,9020502,Oberschöneweide Ost,2019,12,8,4,3,5,3,0,0,1,0,0,0,0,1
12395,201698,11,5,5010311,Eiswerder,2019,12,8,4,3,3,6,0,0,1,0,1,0,0,1
12396,201699,11,3,3040614,Pankow Zentrum,2019,12,5,4,3,0,3,2,0,0,0,1,0,0,1
12397,201700,11,6,6040805,Fischerhüttenstraße,2019,12,16,4,3,0,2,2,0,1,1,0,0,0,0
12398,201701,11,1,1044102,Schillerpark,2019,12,16,4,3,1,5,2,1,1,0,0,0,1,1
12399,201702,11,6,6030609,Augustaplatz,2019,12,14,4,3,5,2,0,0,1,0,0,0,0,0
12400,201703,11,9,9010302,Späthsfelde,2019,12,14,4,3,5,3,0,1,1,0,0,0,0,0
12401,201704,11,10,10010309,Springpfuhl,2019,12,15,3,3,4,6,1,1,1,0,0,0,0,1
12402,201705,11,5,5010314,Carl-Schurz-Straße,2019,12,11,3,2,6,4,0,0,1,1,0,0,0,1
12403,201706,11,6,6030503,Zehlendorf Mitte,2019,12,9,3,3,0,2,0,1,1,0,0,0,0,1
12404,201707,11,11,11020411,Malchower Weg,2019,12,9,3,2,6,4,0,0,1,1,0,0,0,1
12405,201708,11,2,2040503,Richard-Sorge-Viertel,2019,12,10,3,3,2,6,0,0,1,0,0,0,1,1
12406,201709,11,4,4020311,Reichsstraße,2019,12,9,3,3,5,3,0,0,1,0,0,0,0,1
12407,201710,11,7,7040403,Manteuffelstraße,2019,12,9,3,2,5,3,0,0,1,0,0,0,0,2
12408,201711,11,8,8010303,Donaustraße,2019,12,8,3,3,3,6,0,1,1,0,0,0,0,0
12409,201712,11,8,8020621,Mohriner Allee Nord,2019,12,8,3,3,2,6,0,0,1,0,0,0,0,0
12410,201713,11,11,11030824,Frankfurter Allee Süd,2019,12,7,3,3,0,1,0,1,0,0,0,0,0,2
12411,201714,11,6,6030503,Zehlendorf Mitte,2019,12,8,3,3,6,2,0,0,1,1,0,0,0,0
12412,201715,11,2,2020203,Viktoriapark,2019,12,7,3,3,0,2,0,1,0,0,0,0,1,2
12413,201716,11,9,9020701,Adlershof West,2019,12,7,3,3,5,2,1,0,1,0,1,0,0,1
12414,201717,11,5,5030730,Zitadellenweg,2019,12,5,3,3,1,5,2,0,1,0,0,0,0,2
12415,201718,11,12,12304314,Ziekowstraße/Freie Scholle,2019,12,5,3,3,5,2,2,0,1,0,0,0,0,2
12416,201719,11,1,1011401,Invalidenstraße,2019,12,21,3,3,6,2,2,0,1,1,0,0,0,1
12417,201720,11,12,12304313,Borsigwalde,2019,12,20,3,3,5,2,2,0,1,0,0,0,0,0
12418,201721,11,3,3050925,Komponistenviertel Weißensee,2019,12,20,3,3,0,1,2,0,0,0,1,0,0,2
12419,201722,11,9,9010402,Johannisthal Ost,2019,12,20,3,3,5,2,2,1,1,0,0,0,0,1
12420,201723,11,9,9041501,Altstadt Kietz,2019,12,17,3,3,1,1,2,0,1,0,1,0,0,1
12421,201724,11,3,3061429,Greifswalder Straße,2019,12,17,3,3,5,2,2,1,1,0,0,0,0,1
12422,201725,11,3,3051017,Rennbahnstraße,2019,12,17,3,3,2,6,2,0,1,0,0,0,0,1
12423,201726,11,10,10040931,Mahlsdorf Nord,2019,12,18,3,3,2,2,2,0,1,0,0,0,0,1
12424,201727,11,1,1011302,Oranienburger Straße,2019,12,18,3,3,1,5,2,1,1,0,0,0,0,1
12425,201728,11,1,1011304,Karl-Marx-Allee,2019,12,16,3,3,2,2,2,0,1,0,0,0,0,1
12426,201729,11,11,11051331,Karlshorst Nord,2019,12,7,3,3,0,6,1,1,1,0,0,0,0,2
12427,201730,11,7,7040404,Marienhöhe,2019,12,17,3,3,6,2,2,0,1,1,0,0,0,1
12428,201731,11,12,12103117,Letteplatz,2019,12,17,3,3,1,5,2,0,1,0,1,0,0,1
12429,201732,11,3,3050925,Komponistenviertel Weißensee,2019,12,16,3,2,6,4,2,0,1,1,0,0,0,1
12430,201733,11,3,3061228,Erich-Weinert-Straße,2019,12,17,3,3,2,6,2,0,1,0,0,0,0,1
12431,201734,11,3,3061227,Humannplatz,2019,12,16,3,3,5,3,2,0,1,0,0,0,0,1
12432,201735,11,1,1022101,Huttenkiez,2019,12,16,3,3,5,2,2,0,1,0,0,0,0,1
12433,201736,11,3,3061126,Arnimplatz,2019,12,15,3,3,5,3,0,1,1,0,0,0,0,1
12434,201737,11,7,7060603,Marienfelde Nordost,2019,12,15,3,2,1,5,0,0,1,0,0,0,0,1
12435,201738,11,1,1011203,Unter den Linden Süd,2019,12,15,3,3,5,3,0,1,1,0,0,0,0,1
12436,201739,11,4,4051445,Eisenzahnstraße,2019,12,15,3,3,2,6,0,0,1,0,0,0,0,0
12437,201740,11,4,4031032,Halensee,2019,12,14,3,3,5,2,0,1,1,0,0,0,0,0
12438,201741,11,11,11020515,Landsberger Allee,2019,12,7,3,3,6,2,2,0,1,1,0,0,0,1
12439,201742,11,2,2020204,Urbanstraße,2019,12,13,3,3,1,5,0,1,1,0,0,0,0,1
12440,201743,11,9,9051901,Dammvorstadt,2019,12,12,3,3,6,6,0,0,1,1,0,0,0,1
12441,201744,11,9,9051901,Dammvorstadt,2019,12,11,3,2,5,2,0,1,1,0,0,0,0,0
12442,201745,11,2,2020203,Viktoriapark,2019,12,20,2,2,5,2,2,0,1,0,0,0,0,1
12443,201746,11,1,1022206,Lüneburger Straße,2019,12,21,2,2,3,6,2,1,0,0,0,0,0,1
12444,201747,11,12,12231101,Hermsdorf,2019,12,16,2,3,1,5,2,1,0,0,0,0,1,0
12445,201748,11,4,4031032,Halensee,2019,12,17,2,3,6,2,2,0,1,1,0,0,0,1
12446,201749,11,4,4010101,Jungfernheide,2019,12,17,2,3,2,6,2,0,1,0,0,0,0,1
12447,201750,11,7,7040402,Lindenhofsiedlung,2019,12,17,2,3,6,2,2,0,1,1,0,0,0,1
12448,201751,11,2,2040502,Friedenstraße,2019,12,17,2,3,5,3,2,0,1,0,0,0,1,1
12449,201752,11,7,7060604,Marienfelde Süd,2019,12,17,2,2,6,4,2,0,1,1,0,0,0,1
12450,201753,11,1,1011301,Charitéviertel,2019,12,16,2,3,2,6,2,1,1,0,0,0,0,1
12451,201754,11,8,8010509,Schulenburgpark,2019,12,16,2,3,1,5,2,1,1,0,0,0,0,1
12452,201755,11,12,12214423,Mellerbogen,2019,12,16,2,3,5,3,2,0,1,0,0,0,0,1
12453,201756,11,2,2040502,Friedenstraße,2019,12,16,2,3,5,2,2,0,1,0,0,0,1,1
12454,201757,11,6,6020409,Königsberger Straße,2019,12,16,2,3,5,2,2,1,1,0,0,0,0,1
12455,201758,11,4,4030519,Kaiserin-Augusta-Allee,2019,12,16,2,3,2,6,2,0,1,0,0,0,0,1
12456,201759,11,2,2050802,Boxhagener Platz,2019,12,15,2,3,0,7,1,1,0,0,0,0,0,1
12457,201760,11,2,2010102,Mehringplatz,2019,12,16,2,2,6,4,2,0,1,1,0,0,0,1
12458,201761,11,2,2050602,Samariterviertel,2019,12,22,2,3,8,1,2,0,1,0,0,0,0,0
12459,201762,11,8,8010301,Reuterkiez,2019,12,14,2,3,5,3,0,1,1,0,0,0,0,1
12460,201763,11,6,6020303,Lankwitz Kirche,2019,12,14,2,3,2,6,0,0,1,0,0,1,0,0
12461,201764,11,2,2010104,Wassertorplatz,2019,12,21,2,2,3,6,2,1,1,0,0,0,0,1
12462,201765,11,3,3061430,Volkspark Prenzlauer Berg,2019,12,19,2,3,5,7,2,0,1,0,0,0,1,1
12463,201766,11,7,7040405,Rathaus Tempelhof,2019,12,13,2,3,2,6,0,0,1,0,0,1,0,0
12464,201767,11,6,6040810,Dahlem,2019,12,19,2,3,6,2,2,0,1,1,0,0,0,1
12465,201768,11,1,1033102,Gesundbrunnen,2019,12,13,2,3,2,6,0,0,1,0,0,1,0,1
12466,201769,11,12,12301203,Wittenau Süd,2019,12,12,2,3,0,5,0,0,1,0,0,0,1,1
12467,201770,11,3,3061228,Erich-Weinert-Straße,2019,12,18,2,2,6,2,2,0,1,1,0,0,0,1
12468,201771,11,3,3040512,Wilhelmsruh,2019,12,16,2,3,6,4,2,0,1,1,0,0,0,1
12469,201772,11,9,9010202,Köpenicker Landstraße,2019,12,11,2,3,5,2,0,0,1,0,0,0,0,0
12470,201773,11,7,7060604,Marienfelde Süd,2019,12,17,2,3,1,5,2,0,1,0,0,0,0,1
12471,201774,11,6,6020411,Schütte-Lanz-Straße,2019,12,11,2,3,0,3,0,0,0,0,0,0,1,0
12472,201775,11,4,4030621,Spreestadt,2019,12,9,2,3,5,2,0,0,1,0,1,0,0,1
12473,201776,11,4,4031032,Halensee,2019,12,5,2,3,5,7,2,0,1,0,0,1,0,0
12474,201777,11,3,3010101,Bucher Forst,2019,12,5,2,3,5,3,2,1,1,0,0,0,0,0
12475,201778,11,8,8010508,Weiße Siedlung,2019,12,4,2,3,4,6,2,0,1,0,0,0,0,1
12476,201779,11,2,2050802,Boxhagener Platz,2019,12,2,2,3,6,4,2,0,1,1,0,0,0,0
12477,201780,11,3,3040614,Pankow Zentrum,2019,12,17,2,3,5,7,2,1,1,0,0,0,0,1
12478,201781,11,11,11051332,Karlshorst Süd,2019,12,7,2,3,5,2,0,1,1,0,0,0,0,0
12479,201782,11,7,7040403,Manteuffelstraße,2019,12,22,1,3,5,3,2,0,1,0,0,0,0,0
12480,201783,11,1,1044101,Rehberge,2019,12,21,1,3,1,6,2,0,1,0,0,0,1,0
12481,201784,11,3,3061126,Arnimplatz,2019,12,19,1,2,6,4,2,0,0,1,0,0,1,0
12482,201785,11,5,5020626,Adamstraße,2019,12,18,1,3,5,2,2,0,1,0,1,0,0,0
12483,201786,11,11,11030721,Rüdigerstraße,2019,12,14,1,3,0,4,0,1,0,1,0,0,0,0
12484,201787,11,8,8010213,Körnerpark,2019,12,13,1,3,5,3,0,0,1,0,0,0,0,0
12485,201788,11,3,3051017,Rennbahnstraße,2019,12,10,1,3,2,6,0,0,1,0,0,0,0,0
