,object id,district,street,year,month,hour of day,weekday,category,accident type,accident type 2,light situation,bike involved,car involved,pedestrian involved,motor bike involved,big track involved,other vehicle involved,road condition,district name,category name,accident detail,accident type detail,light condition,road condition detail
1836,51840,1,Humboldthain Nordwest,2019,6,12,3,3,2,6,0,0,1,0,1,0,0,0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
1837,51841,1,Humboldthain Nordwest,2019,3,19,4,3,2,1,2,0,1,0,0,0,0,1,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Driving accident,Dark,Wet/moist/slippery
1838,51842,3,Pankow Süd,2019,11,12,3,2,6,3,0,0,1,1,0,0,0,0,Pankow,Accident with serious injuries,Collision between vehicle and pedestrian,Turning/Crossing accident,Daylight,Dry
1839,51843,12,Ziekowstraße/Freie Scholle,2019,11,9,6,3,5,3,0,0,1,0,0,1,0,1,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery
1840,51844,9,Schnellerstraße,2019,6,10,3,3,6,7,0,0,1,1,0,0,0,0,Treptow-Köpenick,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Daylight,Dry
1841,51845,7,Lindenhofsiedlung,2019,3,17,3,3,2,6,1,0,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Twilight,Dry
1842,51846,1,Alexanderplatzviertel,2019,10,12,2,3,3,5,0,1,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Accident involving parked vehicles,Daylight,Dry
1843,51847,12,Wittenau Süd,2019,8,15,6,3,5,3,0,1,1,0,0,0,0,0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
1844,51849,3,Arnimplatz,2019,5,15,5,3,5,2,0,1,0,0,0,1,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
1845,51850,2,Stralauer Kiez,2019,6,10,3,3,3,2,0,0,1,0,1,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Turning accident,Daylight,Dry
1846,51851,2,Samariterviertel,2019,3,10,3,3,5,2,0,1,1,0,0,0,0,1,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Wet/moist/slippery
1847,51852,7,Marienfelde Nordost,2019,11,12,4,3,2,6,0,0,1,0,0,1,0,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
1848,51853,5,Weinmeisterhornweg,2019,6,14,4,3,2,6,0,0,1,0,0,0,1,0,Spandau,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
1849,51854,4,Kranzallee,2019,8,8,6,3,2,6,0,0,1,0,0,0,1,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
1850,51855,7,Lindenhofsiedlung,2019,12,15,2,3,2,6,1,0,1,0,0,0,0,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Twilight,Wet/moist/slippery
1851,51856,9,Schnellerstraße,2019,6,9,3,2,5,2,0,1,1,0,0,0,0,0,Treptow-Köpenick,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
1852,51857,11,Rüdigerstraße,2019,9,8,2,3,5,2,0,1,0,0,0,0,1,0,Lichtenberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
1853,51858,7,Kaiser-Wilhelm-Platz,2019,10,17,4,3,5,2,2,1,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Dry
1854,51859,10,Marzahner Promenade,2019,8,12,6,3,5,3,0,1,1,0,0,0,0,0,Marzahn-Hellersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
1855,51860,7,Volkspark (Rudolf-Wilde-Park),2019,6,9,3,2,5,3,0,1,0,0,1,0,0,0,Tempelhof-Schöneberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
1856,51861,9,Späthsfelde,2019,3,5,3,3,2,6,1,0,1,0,0,0,0,0,Treptow-Köpenick,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Twilight,Dry
1857,51862,10,Kaulsdorf Süd,2019,10,5,3,3,2,6,2,0,1,0,0,0,0,0,Marzahn-Hellersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Dry
1858,51863,4,Ernst-Reuter-Platz,2019,8,9,6,3,5,2,0,1,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
1859,51865,3,Falkplatz,2019,5,9,5,3,0,7,0,1,0,0,0,0,0,0,Pankow,Accident with minor injuries,Others,Others,Daylight,Dry
1860,51866,8,Buschkrugallee Nord,2019,6,17,3,3,2,6,0,0,1,0,0,0,0,0,Neukölln,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
1861,51867,3,Pankow Süd,2019,3,8,2,3,5,3,0,1,1,0,0,0,0,1,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Wet/moist/slippery
1862,51868,10,Biesdorf Süd,2019,11,16,6,3,2,6,2,0,1,0,0,0,0,0,Marzahn-Hellersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Dry
1863,51869,4,Schloßstraße,2019,5,9,5,3,2,6,0,1,1,0,0,0,0,1,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
1864,51870,3,Weißer See,2019,12,20,3,3,0,1,2,0,0,0,1,0,0,2,Pankow,Accident with minor injuries,Others,Driving accident,Dark,Snowy
1865,51871,3,Greifswalder Straße,2019,6,16,3,3,5,2,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
1866,51872,12,Teichstraße,2019,3,16,2,2,9,1,0,0,1,0,0,0,1,1,Reinickendorf,Accident with serious injuries,Departure from the roadway to the left,Driving accident,Daylight,Wet/moist/slippery
1867,51873,7,Fritz-Werner-Straße,2019,10,8,6,2,5,2,0,0,1,0,1,0,0,0,Tempelhof-Schöneberg,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
1868,51874,2,Stralauer Kiez,2019,8,9,6,3,5,3,0,1,0,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
1869,51876,7,Fritz-Werner-Straße,2019,6,14,3,3,5,2,0,1,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
1870,51877,1,Körnerstraße,2019,3,18,1,3,2,6,2,0,1,0,0,0,0,1,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Wet/moist/slippery
1871,51878,4,Reichsstraße,2019,10,9,3,3,5,2,0,0,1,0,0,0,0,1,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Wet/moist/slippery
1872,51879,1,Nördlicher Landwehrkanal,2019,6,19,4,3,2,6,0,0,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
1873,51880,4,Kranzallee,2019,8,8,6,3,2,6,0,0,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
1874,51881,11,Rüdigerstraße,2019,12,15,2,3,5,3,1,1,1,1,0,0,0,0,Lichtenberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Twilight,Dry
1875,51882,7,Grazer Platz,2019,5,6,5,3,0,6,1,0,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Others,Collision involving vehicles going in the same way,Twilight,Dry
1876,51883,10,Ringkolonnaden,2019,3,9,1,3,2,6,0,0,1,0,0,0,0,0,Marzahn-Hellersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
1877,51884,1,Reinickendorfer Straße,2019,11,9,7,3,0,7,0,1,0,1,0,0,0,1,Mitte,Accident with minor injuries,Others,Others,Daylight,Wet/moist/slippery
1878,51885,7,Neu-Tempelhof,2019,11,13,4,3,2,2,0,0,1,0,0,0,0,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning accident,Daylight,Wet/moist/slippery
1879,51886,9,Schnellerstraße,2019,6,8,3,3,5,2,0,1,0,0,0,0,1,0,Treptow-Köpenick,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
1880,51887,2,Wriezener Bahnhof/Entwicklungsgebiet,2019,3,9,1,3,0,1,0,0,0,0,1,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Others,Driving accident,Daylight,Dry
1881,51888,9,Köpenicker Landstraße,2019,10,7,6,3,2,6,1,0,1,0,0,0,0,1,Treptow-Köpenick,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Twilight,Wet/moist/slippery
1882,51889,12,Schäfersee,2019,8,7,6,3,6,4,0,1,1,1,0,0,0,0,Reinickendorf,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
1883,51891,3,Arnimplatz,2019,5,9,4,3,0,3,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Others,Turning/Crossing accident,Daylight,Dry
1884,51892,7,Birnhornweg,2019,9,8,2,3,5,2,0,1,0,0,0,0,1,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
1885,51893,3,Pankow Zentrum,2019,6,14,2,3,6,4,0,0,0,1,1,0,0,0,Pankow,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
1886,51894,9,Elsenstraße,2019,3,16,7,3,0,2,0,1,1,0,0,0,0,1,Treptow-Köpenick,Accident with minor injuries,Others,Turning accident,Daylight,Wet/moist/slippery
1887,51895,5,Weinmeisterhornweg,2019,6,2,7,3,9,1,2,0,1,0,0,0,0,0,Spandau,Accident with minor injuries,Departure from the roadway to the left,Driving accident,Dark,Dry
1888,51896,3,Greifswalder Straße,2019,12,9,7,3,6,4,0,0,1,1,0,0,0,0,Pankow,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
1889,51897,9,Schnellerstraße,2019,5,16,4,3,2,6,0,0,1,0,1,0,1,0,Treptow-Köpenick,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
1890,51898,7,Rathausstraße,2019,11,16,1,3,2,6,0,0,1,0,0,0,1,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
1891,191144,12,Hermsdorf,2019,1,11,4,3,6,7,0,1,0,1,0,0,0,1,Reinickendorf,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Daylight,Wet/moist/slippery
1892,191145,11,Mühlengrund,2019,1,17,4,3,5,3,2,0,1,0,0,0,0,1,Lichtenberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Wet/moist/slippery
1893,191146,6,Lankwitz Süd,2019,1,17,4,3,5,2,2,1,1,0,0,0,0,1,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Wet/moist/slippery
1894,191147,7,Rathaus Tempelhof,2019,1,17,4,3,1,5,2,1,0,0,0,0,1,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Dark,Wet/moist/slippery
1895,191148,6,Fichtenberg,2019,1,16,4,3,5,3,2,1,0,0,0,0,1,1,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Wet/moist/slippery
1896,191149,10,Gewerbegebiet Bitterfelder Straße,2019,1,16,4,3,5,3,2,0,1,0,0,0,0,1,Marzahn-Hellersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Wet/moist/slippery
1897,191150,10,Springpfuhl,2019,1,7,4,3,6,7,1,0,1,1,0,0,0,1,Marzahn-Hellersdorf,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Twilight,Wet/moist/slippery
1898,191151,1,Reinickendorfer Straße,2019,1,7,4,3,5,2,2,1,0,0,0,0,1,1,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Wet/moist/slippery
1899,191152,4,Brabanter Platz,2019,1,7,4,3,5,2,2,1,1,0,0,0,0,1,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Wet/moist/slippery
1900,191153,1,Unter den Linden Nord,2019,1,6,4,3,2,6,2,0,1,0,0,0,0,1,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Wet/moist/slippery
1901,191154,7,Neu-Tempelhof,2019,1,6,4,3,6,4,2,0,1,1,0,0,0,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Dark,Wet/moist/slippery
1902,191155,1,Westliche Müllerstraße,2019,1,15,4,3,5,3,1,0,1,0,1,0,0,1,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Twilight,Wet/moist/slippery
1903,191156,7,Nollendorfplatz,2019,1,5,4,3,5,7,1,0,1,0,0,0,1,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Twilight,Wet/moist/slippery
1904,191157,3,Niederschönhausen,2019,1,7,4,3,5,2,2,1,1,0,0,0,0,1,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Dark,Wet/moist/slippery
1905,191158,5,Maulbeerallee,2019,1,8,4,3,6,7,2,0,1,1,0,0,0,1,Spandau,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Dark,Wet/moist/slippery
1906,191159,6,Feuerbachstraße,2019,1,8,4,3,1,5,0,0,1,0,0,0,1,1,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Wet/moist/slippery
1907,191160,1,Humboldthain Nordwest,2019,1,10,4,3,6,7,0,0,1,1,0,0,0,1,Mitte,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Daylight,Wet/moist/slippery
1908,191161,10,Kaulsdorf Nord I,2019,1,6,4,3,2,2,2,0,1,0,0,0,0,1,Marzahn-Hellersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning accident,Dark,Wet/moist/slippery
1909,191162,8,Blumenviertel,2019,1,10,4,3,2,6,0,0,1,0,0,0,0,1,Neukölln,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
1910,191163,6,Lankwitz Kirche,2019,1,10,4,2,6,2,0,0,1,1,0,0,0,1,Steglitz-Zehlendorf,Accident with serious injuries,Collision between vehicle and pedestrian,Turning accident,Daylight,Wet/moist/slippery
1911,191164,3,Pankow Zentrum,2019,1,10,4,2,2,6,0,0,1,0,0,0,0,1,Pankow,Accident with serious injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Wet/moist/slippery
1912,191165,3,Märchenland,2019,1,9,4,3,0,7,0,0,1,0,0,0,0,1,Pankow,Accident with minor injuries,Others,Others,Daylight,Wet/moist/slippery
1913,191166,5,Rohrdamm,2019,1,5,4,3,3,6,2,0,1,0,0,1,0,1,Spandau,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Dark,Wet/moist/slippery
1914,191167,4,Tegeler Weg,2019,1,16,4,3,5,2,0,0,1,0,0,0,0,1,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Wet/moist/slippery
1915,191168,2,Moritzplatz,2019,1,18,4,3,5,3,2,0,1,0,0,0,0,1,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Wet/moist/slippery
1916,191169,1,Westliche Müllerstraße,2019,1,16,3,2,6,4,1,0,1,1,0,0,0,0,Mitte,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Twilight,Dry
1917,191170,12,Humboldtstraße,2019,1,18,3,3,2,6,2,0,1,0,0,0,0,1,Reinickendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Wet/moist/slippery
1918,191171,8,Buschkrugallee Nord,2019,1,18,4,3,2,6,2,0,1,0,0,0,0,1,Neukölln,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Wet/moist/slippery
1919,191172,2,Weberwiese,2019,1,10,3,3,1,5,0,1,1,0,0,0,0,1,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Wet/moist/slippery
1920,191173,1,Unter den Linden Nord,2019,1,10,3,3,6,4,0,1,0,1,0,0,0,1,Mitte,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Wet/moist/slippery
1921,191174,2,Wriezener Bahnhof/Entwicklungsgebiet,2019,1,7,3,3,5,3,2,0,1,0,0,0,0,1,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Wet/moist/slippery
1922,191175,2,Mehringplatz,2019,1,22,3,3,6,2,2,0,1,1,0,0,0,1,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Dark,Wet/moist/slippery
1923,191176,10,Marzahner Promenade,2019,1,19,3,3,6,2,2,0,1,1,0,0,0,1,Marzahn-Hellersdorf,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Dark,Wet/moist/slippery
1924,191177,7,Nollendorfplatz,2019,1,20,3,3,6,7,2,0,1,1,0,0,0,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision between vehicle and pedestrian,Others,Dark,Wet/moist/slippery
1925,191178,12,Hermsdorf,2019,1,20,3,2,5,3,2,0,1,0,0,0,0,1,Reinickendorf,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Wet/moist/slippery
1926,191179,7,Wittenbergplatz/Viktoria-Luise-Platz,2019,1,20,3,3,6,4,1,0,1,1,0,0,0,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Twilight,Wet/moist/slippery
1927,191180,11,Fennpfuhl West,2019,1,19,3,3,1,5,2,1,1,0,0,0,0,1,Lichtenberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Dark,Wet/moist/slippery
1928,191181,5,Hakenfelde Nord,2019,1,18,3,3,2,7,2,0,1,0,0,0,0,1,Spandau,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Others,Dark,Wet/moist/slippery
1929,191182,7,Marienfelde Nordost,2019,1,18,3,3,2,6,2,0,1,0,0,0,0,1,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Wet/moist/slippery
